New,dl_bler,ul_bler,conn_avg,conn_max,interx2in_succ_rate,interx2out_succ_rate,intraenb_succ_rate,dl_prb,ul_prb,reconfig_succ_rate
1004_0-20211002-12,11.877643075909,31.1069842375126,28.8472222222222,43.0,96.5435978004713,99.8367346938775,99.8347107438017,55.3139687055477,34.0747510668563,97.9323308270677
1004_0-20211002-13,12.3270675419327,32.1290779492956,25.6853807670928,42.0,97.410071942446,,99.6951219512195,41.5358179231863,28.8330583214794,98.6771472392638
1004_0-20211002-14,11.2591633659578,26.5735759977775,25.017787659811,36.0,95.9362549800797,99.7635933806147,99.7326203208556,41.7491749644381,29.4223897581792,98.4141791044776
1004_0-20211002-15,11.0852441718439,29.5109538731555,27.49694274597,44.0,97.0742685671418,99.8420221169036,99.5151515151515,46.8674253200569,36.029573257468,98.7758478081059
1004_0-20211002-16,10.5705783377519,24.9957162755106,28.0622568093385,44.0,97.2263868065967,99.9177631578947,99.7045790251108,44.6699857752489,32.1955476529161,98.7372380440623
1004_0-20211002-17,12.3189210261291,29.0046840078704,26.4274596998332,48.0,97.7900552486188,99.923896499239,99.645390070922,46.3211505681818,35.2159090909091,98.5034850348504
1004_0-20211002-18,12.1494690633549,31.2771327925862,26.6414674819344,48.0,97.5035663338089,99.9246987951807,99.7638724911452,37.9738975817923,27.4299715504979,98.1849523423241
1004_0-20211002-19,11.4145564915826,26.8605019223628,27.1573096164536,44.0,97.5833333333333,99.9109528049866,99.6143958868895,46.3552631578947,33.8145519203414,98.1917211328976
1004_0-20211002-20,11.2809503410824,26.4375234214928,27.1311839911062,43.0,97.0452446906741,100.0,99.8641304347826,47.3031009957326,31.9660597439545,98.3572895277207
1004_0-20211002-21,11.0571403784121,23.1254931852971,25.9494444444444,41.0,97.736220472441,100.0,99.8538011695906,44.9000853485064,33.1374110953058,98.9469420818145
1004_0-20211002-22,11.0878694350204,23.776991055584,27.5052807115064,42.0,97.3913043478261,99.6794871794872,99.660441426146,65.638733997155,41.9839402560455,
1004_0-20211002-23,9.78737038008613,19.7019900502724,27.9388549193997,43.0,98.2258064516129,100.0,99.6932515337423,45.3268705547653,32.591280227596,99.6623722789871
1004_0-20211003-0,8.80866793564453,13.4991075104165,28.3244444444444,45.0,97.5,100.0,100.0,66.3406685633002,38.8583499288762,99.8322348711804
1004_0-20211003-1,8.09449485518511,11.7016848185948,,,98.5663082437276,100.0,,52.2119744318182,31.99625,99.8446985740505
1004_0-20211003-2,6.94578263554341,11.6272876551868,21.1384102279044,31.0,99.367088607595,100.0,100.0,25.901906116643,11.6938122332859,99.7522865853659
1004_0-20211003-3,9.09660478908934,10.9670469359341,19.3283333333333,37.0,97.6377952755906,100.0,100.0,24.497012802276,8.63816500711238,100.077205172747
1004_0-20211003-4,7.94364819969125,12.4946709803926,17.4661111111111,31.0,100.0,100.0,100.0,10.2414366998578,6.20533428165007,100.325097529259
1004_0-20211003-5,9.26170377521492,15.5255189965848,19.5703168426904,35.0,97.5903614457831,100.0,100.0,19.8169132290185,7.94928876244666,99.9613451874758
1004_0-20211003-6,12.0174104863796,14.8097647077933,18.8794444444444,31.0,98.7903225806452,100.0,100.0,19.8314224751067,8.9950213371266,100.015137753557
1004_0-20211003-7,12.5845013639901,21.4030590949986,17.9555308504725,31.0,98.5549132947977,99.009900990099,100.0,25.9379943100996,10.2092887624467,100.119031874091
1004_0-20211003-8,8.74512657364735,21.0982971189499,21.8904947192885,36.0,98.2300884955752,99.8185117967332,100.0,29.1947795163585,17.5744096728307,99.2549444594961
1004_0-20211003-9,9.9276831661441,24.5487070314788,22.0861111111111,37.0,96.8127490039841,99.7159090909091,100.0,27.2563636363636,22.7885795454545,99.250936329588
1004_0-20211003-10,11.1959719339893,27.3237087503083,26.66259032796,43.0,96.3076923076923,100.0,99.6309963099631,38.0152631578947,25.7869701280228,99.0350777613804
1004_0-20211003-11,10.3617963051474,23.7661571452202,26.9983324068927,39.0,95.5492424242424,100.0,99.8171846435101,40.1768563300142,27.599573257468,98.7435897435897
1004_0-20211003-12,11.8281943312506,29.2842016128913,27.7904391328516,48.0,97.0397779833488,100.0,99.4755244755245,41.998293029872,36.4908961593172,98.6871633752244
1004_0-20211003-13,12.5054786996813,29.8115668967244,26.7322222222222,45.0,97.2389991371872,99.9118165784833,100.0,42.5003271692745,29.9585490753912,98.0130141761562
1004_0-20211003-14,10.8559530210804,27.3489072004206,,,96.2705984388552,99.9053926206244,99.84,43.2306258890469,29.3972119487909,98.5275935708666
1004_0-20211003-15,12.2513060653384,31.5102499446749,28.1867704280156,42.0,96.1864406779661,99.640933572711,99.869109947644,45.5239402560455,33.0177240398293,98.2105263157895
1004_0-20211003-16,11.4461173064888,25.6180593049066,29.5480822679266,46.0,95.2648475120385,99.6647108130763,99.7658079625293,65.8658890469417,41.7299146514936,97.6219762197622
1004_0-20211003-17,11.3101503092515,26.8611690483356,32.3162868260145,51.0,95.6587966488957,99.8402555910543,98.9200863930886,77.0127130681818,50.3644886363636,97.800077190274
1004_0-20211003-18,11.9304536636451,28.8951729642132,26.0600333518621,45.0,97.3913043478261,99.8280309544282,99.6449704142012,47.6201280227596,32.6390327169275,98.6865342163355
1004_0-20211003-19,11.4728633888642,26.8309359551849,27.7081712062257,48.0,97.6359338061466,99.9159663865546,99.6010638297872,50.9375391180654,32.7872119487909,98.0004394638541
1004_0-20211003-20,10.8858095210314,19.2467136598169,30.0705947748749,44.0,97.2865123703113,99.9112688553682,99.6621621621622,71.5104694167852,50.6510099573258,98.6077671935518
1004_0-20211003-21,10.570431251934,23.4339137629518,25.4419121734297,38.0,97.3154362416108,100.0,99.8591549295775,54.9736699857753,33.8941251778094,98.8977185337093
1004_0-20211003-22,10.6597836669372,22.6729936215791,25.0755975541968,39.0,96.8058968058968,100.0,99.5859213250518,58.8798577524893,34.0228591749644,99.0821009688934
1004_0-20211003-23,10.118112441077,19.9942269106946,,,,,,,,98.7854251012146
1004_0-20211004-0,9.17381615393488,19.5293402964832,31.8076709282935,45.0,97.8666666666667,99.7041420118343,100.0,49.69786628734,39.9001849217639,99.965039039739
1004_0-20211004-1,8.47370289285332,15.9322417440811,26.6659255141745,41.0,97.5103734439834,100.0,100.0,40.7628693181818,25.6597585227273,99.8132935026139
1004_0-20211004-2,8.66520485827544,15.4582973496023,25.0055555555556,39.0,98.7341772151899,100.0,100.0,38.1125177809388,17.23679943101,99.8675715941069
1004_0-20211004-3,8.1093595538978,14.327426812275,23.4974986103391,38.0,100.0,99.1803278688525,100.0,25.9324324324324,12.1349502133713,99.6930632289748
1004_0-20211004-4,7.52752269394093,14.1009665335742,21.915,36.0,100.0,100.0,100.0,21.0180227596017,9.04894736842105,99.4379315882447
1004_0-20211004-5,9.68811443620686,18.0246661869749,20.3985547526404,33.0,100.0,100.0,100.0,10.9418065433855,8.64109530583215,100.045710802986
1004_0-20211004-6,9.82595182844396,19.3578708574142,20.4472222222222,31.0,98.2558139534884,100.0,100.0,13.7394310099573,9.75438122332859,99.9420625724218
1004_0-20211004-7,8.45979485001263,21.247071888283,19.6470261256253,36.0,98.3568075117371,,99.622641509434,25.9611237553343,13.5252916073969,99.1004497751124
1004_0-20211004-8,9.21482868796343,28.3874783989521,20.1095052807115,38.0,97.948717948718,100.0,100.0,21.3548221906117,13.550640113798,99.2369772560528
1004_0-20211004-9,10.385992012262,27.3527071704118,25.4883333333333,39.0,97.0114942528736,99.8802395209581,100.0,39.5533380681818,24.7009659090909,98.8546886184682
1004_0-20211004-10,11.2382905976343,25.6172435307634,25.7443023902168,42.0,96.6292134831461,100.0,100.0,58.7922048364154,42.2617354196302,98.7351960446131
1004_0-20211004-11,10.941970317933,25.6536402828909,28.2234574763758,47.0,97.3048327137547,100.0,99.3660855784469,56.9443812233286,40.2960597439545,98.548888632961
1004_0-20211004-12,10.8697395200525,25.1310846688106,30.2406892718177,44.0,97.9270315091211,99.818676337262,99.808429118774,59.0574679943101,44.8913513513514,98.6550027337343
1004_0-20211004-13,12.0832854347363,28.7568613116311,27.0911617565314,43.0,97.6764968722073,100.0,99.8039215686275,47.2184495021337,39.8717780938834,98.2517866959868
1004_0-20211004-14,10.8143700498267,24.9192637971813,26.0261111111111,41.0,96.5641952983725,99.9053926206244,100.0,55.3661308677098,36.4324039829303,98.4355903202151
1004_0-20211004-15,11.9364931799017,28.429104423415,28.5403001667593,42.0,97.3813420621931,99.8289136013687,100.0,51.1631721194879,38.4244381223329,98.7066974595843
1004_0-20211004-16,12.3714952477129,30.1979945349539,26.6481378543635,41.0,97.0704671417261,100.0,99.5890410958904,47.0673968705548,35.9873257467994,98.3147960903269
1004_0-20211004-17,12.783093084079,34.0265312024339,24.3123957754308,39.0,97.4576271186441,99.9099909990999,99.7080291970803,40.5792755681818,32.2933948863636,98.4905660377358
1004_0-20211004-18,10.713950391423,26.643312448786,29.2267926625903,48.0,97.6470588235294,99.6554694229113,99.6732026143791,44.4717496443812,34.2167709815078,98.4123459531476
1004_0-20211004-19,11.7664187566588,29.6605277295837,30.6042245692051,54.0,97.0833333333333,99.8867497168743,99.6805111821086,41.5062304409673,37.7448221906117,98.9251132628587
1004_0-20211004-20,11.4656774126712,24.6813134388709,29.3477777777778,43.0,97.6235741444867,99.896265560166,99.7041420118343,54.8152489331437,42.8319914651494,99.0459819510099
1004_0-20211004-21,12.2419162434612,28.1034550429497,25.3007226236798,40.0,97.323600973236,100.0,99.8194945848375,48.4928876244666,33.9950071123755,98.8744688181923
1004_0-20211004-22,10.8226746209093,25.1775321432697,28.6748193440801,44.0,97.9338842975207,100.0,99.2452830188679,43.6447368421053,32.1804836415363,99.1681371313335
1004_0-20211004-23,9.71171884442311,17.7411158329685,36.1294444444444,54.0,99.5153473344103,100.0,100.0,64.4353911806543,59.5891038406828,99.8974709501025
1004_0-20211005-0,10.4208560666684,19.2688820275065,28.8304613674264,42.0,98.8505747126437,100.0,98.4126984126984,62.9850071123755,31.5483214793741,99.8124078788691
1004_0-20211005-1,10.0005729921842,21.397243931105,26.3568649249583,43.0,99.5238095238095,100.0,100.0,41.8602698863636,18.9591619318182,99.4926253687316
1004_0-20211005-2,9.19357667159356,17.3883429777553,23.8744444444444,36.0,98.9010989010989,100.0,100.0,23.4751778093883,11.4589046941679,99.7730220492866
1004_0-20211005-3,8.42326783437628,18.8380767288605,23.0050027793219,38.0,100.0,100.0,100.0,17.2365576102418,11.1648648648649,99.5503452705958
1004_0-20211005-4,11.6315994743156,16.6326979373051,21.8838888888889,33.0,97.4358974358974,100.0,100.0,27.1081365576102,12.578079658606,99.5278410941062
1004_0-20211005-5,9.41338921667649,20.146223632957,20.7465258476932,36.0,97.1774193548387,100.0,100.0,27.8924039829303,11.2729445234708,99.9542682926829
1004_0-20211005-6,,,24.8811111111111,41.0,98.5915492957747,99.8484848484849,99.1452991452991,23.6967567567568,17.1229018492176,100.14245014245
1004_0-20211005-7,10.608007522091,29.5530514041984,23.7215119510839,38.0,98.2165605095541,,100.0,32.7777098150782,19.8187624466572,99.3348393574297
1004_0-20211005-8,13.6573746762718,37.1303043788054,23.1589772095609,40.0,98.0753809141941,100.0,99.7716894977169,,,98.3621899859616
1004_0-20211005-9,11.4722562965517,26.511200005991,23.2962757087271,38.0,97.8221415607985,100.0,99.0925589836661,29.72546875,26.6963068181818,97.7142857142857
1004_0-20211005-10,10.1432054672207,19.8992176210161,22.67,42.0,97.3321067157314,99.8173515981735,99.6124031007752,21.8239687055477,26.2454623044097,97.8751465416178
1004_0-20211005-11,9.45847367642685,19.8786129222672,21.7915508615898,33.0,97.939262472885,99.8890122086571,100.0,27.4213798008535,27.3230440967283,98.2494164721574
1004_0-20211005-12,10.4426146482176,23.4951029088544,22.1856586992774,34.0,98.3855650522317,,99.7752808988764,25.4688335704125,29.1124893314367,97.8315922760367
1004_0-20211005-13,,,20.3988888888889,39.0,,100.0,,,,97.5106164885049
1004_0-20211005-14,11.6527901964573,25.6600773006413,24.0933852140078,38.0,98.0555555555556,100.0,99.5975855130785,36.9952631578947,30.2039971550498,97.1813911198667
1004_0-20211005-15,11.5907601572739,25.7489838901649,26.2045580878266,40.0,97.4339035769829,99.8483699772555,99.5943204868154,39.1324324324324,32.8134281650071,96.9253490870032
1004_0-20211005-16,12.5974044305743,31.2166092777699,20.2072222222222,38.0,97.1304347826087,99.9151103565365,99.8050682261209,38.104039829303,28.5307112375534,97.2812119572569
1004_0-20211005-17,12.6204146489312,31.1664895367976,25.5347415230684,43.0,97.5376196990424,99.9299719887955,99.8305084745763,38.1046306818182,37.6737926136364,97.2669539578136
1004_0-20211005-18,13.826365755392,31.0905652579056,27.1056142301279,41.0,97.3913043478261,100.0,99.6715927750411,39.7026884779516,39.115945945946,97.6054078826765
1004_0-20211005-19,12.5381435609848,28.2668155657645,29.2673707615342,44.0,97.6056338028169,99.8559077809798,100.0,51.9830583214794,39.1356899004267,97.7373507674815
1004_0-20211005-20,11.3914669607801,24.6529885078495,31.985,48.0,96.969696969697,99.7772828507795,100.0,68.5127311522048,47.7888904694168,98.3709411117226
1004_0-20211005-21,11.0227033062667,21.9454696554508,30.0188993885492,47.0,97.8578383641675,99.8993963782696,99.2679355783309,70.3467567567568,51.8148364153627,98.2762180016515
1004_0-20211005-22,10.181686218649,19.4746436860816,32.6020011117287,47.0,97.8935698447894,100.0,100.0,63.4610953058322,45.6435988620199,99.2361927144536
1004_0-20211005-23,9.6930150195968,15.3087428175679,31.8844444444444,47.0,97.1978984238179,99.8069498069498,100.0,64.6684921763869,40.67106685633,99.7172619047619
1004_0-20211006-0,,,,,97.6470588235294,100.0,99.3710691823899,54.8224751066856,38.5383357041252,99.8054727013358
1004_0-20211006-1,,,,,99.0384615384616,,100.0,,,100.054333061668
1004_0-20211006-2,7.92941521024878,16.7039898769464,18.9077777777778,31.0,100.0,100.0,96.875,19.9320625889047,8.89466571834993,100.016318537859
1004_0-20211006-3,8.46435851187072,20.1497992720454,19.7192884936076,34.0,96.5811965811966,100.0,100.0,20.6177382645804,9.14256045519203,99.8707592891761
1004_0-20211006-4,8.10187587192879,25.5373112362793,15.08,28.0,98.936170212766,100.0,100.0,9.64793741109531,6.35621621621622,99.8805970149254
1004_0-20211006-5,8.64683684601961,21.7240533532668,17.2122222222222,31.0,97.4226804123711,100.0,98.7654320987654,19.661280227596,8.53492176386913,99.8277643816741
1004_0-20211006-6,10.1229248045857,31.8777119916986,18.7837687604225,34.0,98.6486486486486,100.0,,20.3972688477952,11.3025889046942,99.8384016453651
1004_0-20211006-7,11.8383207882015,34.8954919006223,19.2951639799889,34.0,,,100.0,,,
1004_0-20211006-8,,,24.4033333333333,43.0,97.7618621307073,,99.2125984251969,30.9096301564723,22.9988051209104,
1004_0-20211006-9,12.6770178511201,27.1691456306956,21.3896609227349,37.0,98.109640831758,99.7991967871486,99.7347480106101,23.7687784090909,35.6353551136364,98.8625592417062
1004_0-20211006-10,11.1859139215036,23.9360477399968,19.4991662034464,36.0,98.6062717770035,100.0,99.7297297297297,23.2663584637269,23.3494736842105,98.2681205901219
1004_0-20211006-11,11.2246845972171,27.1727314274558,19.6305555555556,33.0,98.6326344576117,99.907063197026,100.0,22.6061308677098,25.0410241820768,98.4896161107615
1004_0-20211006-12,12.3523605487196,27.4253467642517,17.7409672040022,31.0,98.1463414634146,99.7991967871486,99.7206703910615,25.6089046941679,20.627027027027,98.9485981308411
1004_0-20211006-13,12.1175491467633,28.9310706954573,18.0844913841023,34.0,97.9612640163099,99.8001998001998,99.5294117647059,24.2994736842105,23.3492603129445,96.7847317744154
1004_0-20211006-14,11.1540101784737,24.7985088964809,23.3277777777778,38.0,98.2673267326733,99.915611814346,100.0,25.3053911806543,24.7984637268848,98.433329465011
1004_0-20211006-15,13.5578570378335,32.4620135857014,19.0550305725403,34.0,97.273526824978,100.0,99.8102466793169,24.9182361308677,21.5101991465149,97.9148987756092
1004_0-20211006-16,11.5156263265212,27.564274101789,24.6538888888889,37.0,98.0213089802131,99.9240121580547,99.8065764023211,34.9165576102418,31.3828449502134,97.3728813559322
1004_0-20211006-17,12.7753511751865,30.1852322456777,27.4002223457476,45.0,97.6117575015309,99.6780424983902,99.8516320474778,36.7529545454546,39.4648295454546,97.8734386290905
1004_0-20211006-18,13.6902966272718,30.7593380527757,30.1289605336298,46.0,96.7841682127396,99.7416020671835,99.7130559540889,48.3450782361309,46.6254054054054,97.2048794544232
1004_0-20211006-19,12.7404418779974,28.4410239010013,29.5236242356865,48.0,96.1836998706339,99.9332443257677,99.7329773030708,49.6608819345661,37.5566287339972,97.736748064324
1004_0-20211006-20,12.5613446165535,26.4215887543637,28.4388888888889,44.0,97.1116816431322,,99.75,56.8243385490754,43.4384495021337,97.9799048122687
1004_0-20211006-21,11.3310005703574,22.0246580394999,33.9282934963869,53.0,97.4723538704581,99.919028340081,100.0,53.7635277382646,50.190412517781,98.2244380302633
1004_0-20211006-22,11.3606930412156,26.676559693496,30.1684269038355,50.0,98.0552712384852,99.7818974918212,99.4219653179191,57.0649928876245,46.7353627311522,98.7986699560228
1004_0-20211006-23,10.0524231221076,18.5594702914014,33.255,47.0,98.0966325036603,99.8505231689088,100.0,63.1508677098151,50.0600284495021,99.437148217636
1004_0-20211007-0,,,31.8788215675375,49.0,97.196261682243,100.0,100.0,51.2297012802276,46.3765576102418,100.153646141118
1004_0-20211007-1,,,,,97.4358974358974,100.0,100.0,33.6290767045455,40.643125,99.985584546634
1004_0-20211007-2,8.16474720261033,13.7980093117243,17.7181767648694,31.0,100.0,100.0,100.0,16.713413940256,8.94593172119488,99.5182116014646
